"B1","B2","B3","B4","B5","B6","B7","B8","B9","B10","B11","Fase","Amplitude","Cte","MVC_verano","MVC_otono","MVC_primavera","Textura_medB7","Textura_medB5","Textura_medB8","Elevacion","Pendiente","Orientacion","clases"
0.104657024145126,0.0822605788707733,0.0615682527422905,0.0411923825740814,0.137828022241592,0.0828458145260811,0.0441537499427795,0.0532321706414223,0.000905389955732971,293.764892578125,292.715148925781,1,0.576992511749268,0.617252767086029,0.590852975845337,0.254534751176834,0.590852975845337,0.0246448609977961,0.0322659648954868,0.0133681772276759,520.145751953125,29.4374141693115,227.354034423828,"BE"
0.102575466036797,0.0802498608827591,0.060030322521925,0.0419312044978142,0.122407138347626,0.0878571346402168,0.0512480325996876,0.0510423257946968,0.000957662472501397,294.930725097656,293.269622802734,1,0.700288116931915,0.791824281215668,0.524503827095032,0.344413250684738,0.524503827095032,0.0278273019939661,0.0326915606856346,0.011785700917244,697.519409179688,25.5263633728027,281.278900146484,"BE"
0.10403510928154,0.0818028673529625,0.0608138293027878,0.0435593836009502,0.120976343750954,0.0899176150560379,0.0544010773301125,0.0518063493072987,0.000907213310711086,294.819122314453,293.217987060547,1,0.849290370941162,0.912507116794586,0.51147586107254,0.402566224336624,0.51147586107254,0.0263481568545103,0.0284919217228889,0.0115243094041944,639.003723144531,27.360315322876,311.657012939453,"BE"
0.103102244436741,0.0806491076946259,0.0607289187610149,0.0399415008723736,0.123135402798653,0.080998383462429,0.0469681136310101,0.0521845333278179,0.001035874360241,293.177459716797,291.935424804688,1,0.51987224817276,0.560918629169464,0.567204594612122,0.206025436520576,0.567204594612122,0.0334022343158722,0.0348967760801315,0.0163444094359875,670.301635742188,28.2964191436768,245.790573120117,"BE"
0.1019292101264,0.0790805891156197,0.0592457205057144,0.0405817851424217,0.128680020570755,0.087800644338131,0.0494641028344631,0.0499899014830589,0.00101056427229196,294.380828857422,293.119049072266,1,0.731226444244385,0.804444432258606,0.564085125923157,0.359632611274719,0.564085125923157,0.0352094359695911,0.034912034869194,0.0115508604794741,779.451110839844,22.2440700531006,274.025054931641,"BE"
0.100854024291039,0.0783370360732079,0.0600963607430458,0.0378591120243073,0.179144993424416,0.0744903385639191,0.0353844836354256,0.0507462434470654,0.000780191039666533,292.746307373047,291.848266601562,1,0.561157763004303,0.508280515670776,0.677335917949677,0.483996331691742,0.677335917949677,0.0207715556025505,0.0160278081893921,0.00814801547676325,785.69140625,21.1135730743408,204.292205810547,"BE"
0.105214677751064,0.0829102694988251,0.0666660889983177,0.0451939776539803,0.206838831305504,0.108207724988461,0.0523717440664768,0.0570425279438496,0.000990718021057546,294.813690185547,293.184051513672,1,0.87575101852417,0.872084498405457,0.670272529125214,0.570420742034912,0.670272529125214,0.0173850040882826,0.0205114111304283,0.00811717659235001,583.3642578125,20.8437728881836,128.681640625,"BE"
0.105957560241222,0.0845227092504501,0.066765196621418,0.0457963794469833,0.192253217101097,0.101882390677929,0.048516683280468,0.0562754198908806,0.00101542717311531,294.132080078125,293.039337158203,1,0.795564830303192,0.78124076128006,0.647725343704224,0.483646124601364,0.647725343704224,0.0145350899547338,0.0180295296013355,0.00644175941124558,588.403869628906,33.0809516906738,171.939804077148,"BE"
0.10249325633049,0.0800526887178421,0.0604058504104614,0.0398238226771355,0.161862269043922,0.0823718681931496,0.0407098941504955,0.0517394170165062,0.00104113342240453,293.063720703125,291.933044433594,1,0.433345586061478,0.406217604875565,0.646301090717316,0.433415502309799,0.646301090717316,0.0133654111996293,0.0219714175909758,0.00651923380792141,865.262512207031,38.9140167236328,172.39436340332,"BE"
0.103202074766159,0.0826059132814407,0.0662668570876122,0.049737274646759,0.183215767145157,0.112841218709946,0.0647159442305565,0.0577765852212906,0.00128909305203706,297.638214111328,296.213745117188,1,0.777471661567688,0.764534890651703,0.609726250171661,0.549277722835541,0.609726250171661,0.0363958217203617,0.0231572650372982,0.0205146353691816,1163.41467285156,28.6569843292236,107.695320129395,"BE"
0.10336772352457,0.0819111764431,0.0656928718090057,0.045547503978014,0.190305843949318,0.102761067450047,0.0535831265151501,0.0576538443565369,0.0010643363930285,293.541534423828,292.600219726562,1,0.821653544902802,0.755669593811035,0.647417783737183,0.540704190731049,0.647417783737183,0.0144785605370998,0.0239275470376015,0.00588886486366391,879.608215332031,29.0442790985107,153.885284423828,"BE"
0.103489689528942,0.0804443582892418,0.0614785850048065,0.0385948978364468,0.159866571426392,0.0717193484306335,0.0332916341722012,0.0517736598849297,0.00112941267434508,293.147125244141,292.117858886719,1,0.361466526985168,0.348054736852646,0.672476947307587,0.10008255392313,0.672476947307587,0.0120109645649791,0.0224636066704988,0.00434524146839976,696.959899902344,32.4391250610352,174.833480834961,"BE"
0.104408405721188,0.0817963555455208,0.0600737743079662,0.0375857651233673,0.149439662694931,0.0695720389485359,0.0324829705059528,0.0506335310637951,0.000890901836100966,293.473724365234,292.252044677734,1,0.389456272125244,0.412998586893082,0.655597805976868,0.0739892572164536,0.655597805976868,0.017985999584198,0.0313887782394886,0.00798326823860407,551.349365234375,33.1609420776367,198.770660400391,"BE"
0.106132462620735,0.083642303943634,0.0653005018830299,0.0452830493450165,0.142660409212112,0.102386012673378,0.0555620566010475,0.05838418379426,0.00104829773772508,294.860870361328,293.609649658203,1,0.596536874771118,0.647132277488708,0.576861441135406,0.3439961373806,0.576861441135406,0.0236739050596952,0.0345393046736717,0.0122715486213565,643.035949707031,28.0055046081543,177.970657348633,"BE"
0.104549005627632,0.081340380012989,0.0617513172328472,0.0401504673063755,0.125439003109932,0.0815401002764702,0.0451613590121269,0.0511904582381248,0.00114325154572725,293.350463867188,292.226684570312,1,0.387831807136536,0.416362285614014,0.596615135669708,0.081255629658699,0.596615135669708,0.0171369425952435,0.0309559889137745,0.00759558007121086,668.595581054688,34.9981575012207,187.538803100586,"BE"
0.11557599902153,0.0974282473325729,0.085723377764225,0.0851366966962814,0.162554204463959,0.156286045908928,0.110187545418739,0.0709995925426483,0.0015591571573168,299.364471435547,297.860656738281,1,0.835844218730927,0.885326206684113,0.322135746479034,0.227877765893936,0.322336971759796,0.024720374494791,0.0234012678265572,0.0193488840013742,1341.263671875,16.3465843200684,192.526565551758,"BE"
0.101464614272118,0.0806658938527107,0.0663585066795349,0.0482803732156754,0.170903339982033,0.108687452971935,0.0585055090487003,0.0579177886247635,0.00101674476172775,293.668395996094,292.688201904297,1,0.431118488311768,0.343072146177292,0.582678139209747,0.436254441738129,0.582678139209747,0.014470717869699,0.0228416211903095,0.00822771526873112,1117.99169921875,27.7987289428711,201.927139282227,"BE"
0.100603088736534,0.0797496885061264,0.0668646469712257,0.0472025275230408,0.196509197354317,0.0947364494204521,0.0498649403452873,0.0563870519399643,0.00115499109961092,293.406219482422,292.337921142578,1,0.471203058958054,0.358464986085892,0.631915211677551,0.574323117733002,0.631915211677551,0.0152997216209769,0.0199500937014818,0.00835036300122738,1050.57885742188,16.671142578125,220.932525634766,"BE"
0.111400119960308,0.0914835706353188,0.0755261406302452,0.0658114030957222,0.179567217826843,0.172741040587425,0.110243014991283,0.0683510974049568,0.00130948447622359,300.071075439453,298.206207275391,1,0.878227174282074,0.918127477169037,0.466136395931244,0.448545038700104,0.466136395931244,0.0350301936268806,0.025855652987957,0.0150505574420094,699.97119140625,19.0144729614258,67.4334335327148,"BE"
0.109171085059643,0.0885772630572319,0.0750795602798462,0.0597906708717346,0.197893351316452,0.124262064695358,0.0716380998492241,0.0652209296822548,0.00113369454629719,296.935974121094,295.360534667969,1,0.852213621139526,0.848655760288239,0.561656296253204,0.535988330841064,0.561656296253204,0.016071667894721,0.0176442693918943,0.00720702344551682,639.318298339844,7.31961965560913,297.225860595703,"BE"
0.110896237194538,0.0897842198610306,0.0750701501965523,0.0520331263542175,0.285339951515198,0.144305735826492,0.0692789778113365,0.0636531636118889,0.00116895663086325,298.447509765625,296.574920654297,1,0.671128571033478,0.677353084087372,0.7118119597435,0.631302535533905,0.7118119597435,0.0423861369490623,0.0834567844867706,0.022701358422637,338.669097900391,6.74398326873779,247.2890625,"BE"
0.106288321316242,0.0848437771201134,0.0654963850975037,0.0473719090223312,0.163815289735794,0.1080726608634,0.0584444254636765,0.0576375164091587,0.00105110346339643,297.248229980469,295.172760009766,1,0.477980464696884,0.58780300617218,0.564366519451141,0.270849972963333,0.564366519451141,0.0261741317808628,0.0275464709848166,0.0180053506046534,548.888854980469,21.325756072998,210.064971923828,"BE"
0.107561655342579,0.0857735872268677,0.0715699791908264,0.0486413352191448,0.22027587890625,0.106274202466011,0.0506002269685268,0.0616086386144161,0.00107227102853358,298.176361083984,296.090179443359,1,0.778100728988647,0.81930673122406,0.637143850326538,0.583817481994629,0.637143850326538,0.0411844737827778,0.0217977296561003,0.0239003244787455,490.464263916016,3.24888300895691,285.113128662109,"BE"
0.109451606869698,0.0881838575005531,0.0718355253338814,0.0537670329213142,0.20261013507843,0.123673848807812,0.0655720308423042,0.0633413642644882,0.00123982154764235,299.17333984375,297.063903808594,1,0.803868055343628,0.844745695590973,0.573689162731171,0.553449094295502,0.573689162731171,0.0327105671167374,0.0172939226031303,0.019577894359827,453.707092285156,3.59760117530823,288.250091552734,"BE"
0.104489997029305,0.0826478004455566,0.0603714771568775,0.0430973060429096,0.132459729909897,0.0940403267741203,0.0555630102753639,0.0520293079316616,0.00116888352204114,295.844482421875,294.216674804688,1,0.321432411670685,0.349500954151154,0.529257774353027,0.2361169308424,0.529257774353027,0.0248538367450237,0.0249663274735212,0.0139178391546011,649.172790527344,30.2703266143799,212.020034790039,"BE"
0.109206914901733,0.088073804974556,0.070256844162941,0.0515020042657852,0.201051518321037,0.122853860259056,0.0650213062763214,0.060698363929987,0.00126303208526224,298.439605712891,296.109619140625,1,0.740586817264557,0.779550194740295,0.603370785713196,0.507747948169708,0.603370785713196,0.0253010373562574,0.0181976687163115,0.0154647594317794,392.847015380859,1.78243005275726,248.47492980957,"BE"
0.106547363102436,0.0857592597603798,0.0689636468887329,0.0481891930103302,0.19601833820343,0.106753394007683,0.055680800229311,0.0592323690652847,0.00118236627895385,299.516906738281,296.459594726562,1,0.754466712474823,0.802758634090424,0.613270580768585,0.524559140205383,0.613270580768585,0.0367632992565632,0.0236452613025904,0.0200179871171713,517.838806152344,8.12920188903809,246.097930908203,"BE"
0.10721330344677,0.0857900902628899,0.0711365938186646,0.0492797903716564,0.223580121994019,0.108707636594772,0.0522165969014168,0.0633060485124588,0.0011581500293687,297.712310791016,295.518615722656,1,0.822797000408173,0.794264853000641,0.637557923793793,0.605200707912445,0.637557923793793,0.0351745411753654,0.0270184744149446,0.0173869784921408,544.245483398438,5.41791009902954,315.926391601562,"BE"
0.107033878564835,0.0852134451270103,0.0694224461913109,0.0478559732437134,0.220771133899689,0.108237206935883,0.0542008653283119,0.0605954118072987,0.00108084117528051,299.650482177734,297.235076904297,1,0.788246691226959,0.765969097614288,0.643409490585327,0.589110374450684,0.643409490585327,0.0497114732861519,0.0274741984903812,0.0250985529273748,531.686584472656,5.49386405944824,239.442352294922,"BE"
0.10795533657074,0.0862349271774292,0.0686737820506096,0.0491087920963764,0.217598617076874,0.120121121406555,0.0597313679754734,0.0588941536843777,0.00105067109689116,297.960418701172,296.18115234375,1,0.633445918560028,0.762135863304138,0.650955379009247,0.505336880683899,0.650955379009247,0.0250798463821411,0.028248555958271,0.00933105777949095,413.417266845703,24.8105487823486,158.416290283203,"BE"
0.110101468861103,0.0890404507517815,0.0699791088700294,0.0564675182104111,0.168162822723389,0.126919135451317,0.0741746574640274,0.0659629851579666,0.00111799465958029,297.928894042969,296.306365966797,1,0.720258831977844,0.831514954566956,0.502130746841431,0.375630885362625,0.502130746841431,0.0209230910986662,0.0240183472633362,0.00857959687709808,461.339019775391,20.578914642334,235.638137817383,"BE"
0.108183391392231,0.0860227271914482,0.0677274838089943,0.0455682352185249,0.254434317350388,0.104730285704136,0.0451971590518951,0.0583440735936165,0.00116101058665663,298.70654296875,297.087188720703,1,0.790596902370453,0.794741451740265,0.691318094730377,0.681875169277191,0.691318094730377,0.0318701229989529,0.0205132458359003,0.014443282969296,416.198455810547,7.31010580062866,82.6626434326172,"BE"
0.106826692819595,0.0842959582805634,0.0636178106069565,0.0424473695456982,0.177329629659653,0.100783787667751,0.0489376820623875,0.0550999753177166,0.00108227378223091,298.046966552734,296.222625732422,1,0.469110041856766,0.530660152435303,0.648200631141663,0.457846850156784,0.648200631141663,0.0474713928997517,0.0268862675875425,0.0233123488724232,495.829193115234,28.9117450714111,169.117416381836,"BE"
0.107770040631294,0.0850148871541023,0.0689918473362923,0.0463311970233917,0.171956762671471,0.101701304316521,0.0528671815991402,0.0584600642323494,0.00104741100221872,297.249664306641,295.556182861328,1,0.395133376121521,0.400342911481857,0.627350151538849,0.393749177455902,0.627350151538849,0.030821805819869,0.0276054479181767,0.0138017060235143,640.923767089844,30.16086769104,181.171493530273,"BE"
0.105104498565197,0.0827539414167404,0.0665162950754166,0.0438753217458725,0.214202478528023,0.0990715026855469,0.0465188436210155,0.0554716736078262,0.00111936579924077,296.859283447266,295.454559326172,1,0.766839563846588,0.760430216789246,0.690704584121704,0.636794090270996,0.690704584121704,0.045463964343071,0.0299501996487379,0.0183797590434551,634.019714355469,13.7177810668945,133.124130249023,"BE"
0.107625544071198,0.0857842117547989,0.0671205371618271,0.0477211140096188,0.197657585144043,0.116933219134808,0.0622004754841328,0.0607608929276466,0.00117313535884023,298.246795654297,296.252380371094,1,0.661793947219849,0.739295363426208,0.629951596260071,0.517122328281403,0.629951596260071,0.0514601320028305,0.0221262834966183,0.0229213014245033,560.911315917969,27.0771636962891,151.065505981445,"BE"
0.103952988982201,0.0830121040344238,0.0643439590930939,0.044734314084053,0.190210714936256,0.102271631360054,0.0523937158286572,0.0555182434618473,0.00122798420488834,297.869201660156,296.325439453125,1,0.754311919212341,0.779071092605591,0.62597644329071,0.559361279010773,0.62597644329071,0.0377927161753178,0.0131445527076721,0.0142603199928999,865.842102050781,16.3623561859131,162.790115356445,"BE"
0.104128286242485,0.0821883380413055,0.0648054257035255,0.0467926077544689,0.173416510224342,0.108176626265049,0.0547685250639915,0.0586850866675377,0.00119086215272546,298.221221923828,296.973968505859,1,0.614405333995819,0.601346969604492,0.637049615383148,0.56431919336319,0.637049615383148,0.0376954525709152,0.020369516685605,0.0140712298452854,850.176208496094,19.4783191680908,130.825927734375,"BE"
0.105567768216133,0.0835705623030663,0.0661043226718903,0.046135425567627,0.211477801203728,0.100180916488171,0.0532580576837063,0.0570876635611057,0.00105727917980403,296.797668457031,295.36181640625,1,0.846681296825409,0.836353957653046,0.639443218708038,0.631070733070374,0.639505326747894,0.0305188912898302,0.0444139614701271,0.0163164157420397,620.873413085938,12.4335775375366,166.020278930664,"BE"
0.106780767440796,0.0843203589320183,0.0631758570671082,0.045875646173954,0.181729063391685,0.102823063731194,0.0534546747803688,0.0545257702469826,0.00110717280767858,297.147430419922,295.210235595703,1,0.896802604198456,0.915663063526154,0.59773176908493,0.589928269386292,0.59773176908493,0.0398146584630013,0.0275682639330626,0.0171480756253004,494.917358398438,12.4498023986816,321.195281982422,"BE"
0.110108464956284,0.08897814899683,0.0679098442196846,0.0534385740756989,0.168307080864906,0.118452407419682,0.0696422308683395,0.0615205653011799,0.00101988250389695,298.324676513672,296.424224853516,0.998704791069031,0.862050771713257,0.948844432830811,0.512434542179108,0.500827789306641,0.512434542179108,0.0212544463574886,0.0247252453118563,0.0121025359258056,436.838134765625,12.9883222579956,304.038452148438,"BE"
0.106435880064964,0.0846573486924171,0.0669529065489769,0.0447065755724907,0.21800696849823,0.10339667648077,0.0490564294159412,0.0571691431105137,0.00117224303539842,298.291381835938,296.442047119141,1,0.84159791469574,0.81048059463501,0.655184805393219,0.628227591514587,0.655184805393219,0.0365323312580585,0.031318549066782,0.0131006985902786,492.649810791016,12.7274341583252,102.576934814453,"BE"
0.103753194212914,0.0820014849305153,0.062574677169323,0.0418254211544991,0.19534769654274,0.0950371995568275,0.0454401299357414,0.0537818595767021,0.000943489838391542,297.810577392578,295.900848388672,1,0.859409332275391,0.819415390491486,0.648274421691895,0.652419209480286,0.652949154376984,0.0432678088545799,0.0299034155905247,0.0190210156142712,696.401062011719,13.7826175689697,160.829879760742,"BE"
0.101463548839092,0.0795529261231422,0.060909204185009,0.0424044579267502,0.176279857754707,0.0845165923237801,0.041875496506691,0.0537219122052193,0.00110749539453536,293.673156738281,292.782806396484,1,0.466315984725952,0.328493416309357,0.657033383846283,0.579446196556091,0.657033383846283,0.0187410246580839,0.0309743452817202,0.00916113331913948,911.340942382812,17.6105499267578,241.462615966797,"BE"
0.102901630103588,0.0806059837341309,0.0574927851557732,0.0382127575576305,0.0947534590959549,0.0613473951816559,0.0335515327751637,0.0457613579928875,0.000962724210694432,295.222106933594,293.786712646484,1,0.370063096284866,0.393975704908371,0.534132063388824,0.192933619022369,0.534132063388824,0.0367818437516689,0.0425061956048012,0.0180175919085741,824.926025390625,29.9951133728027,258.205963134766,"BE"
0.105683296918869,0.0846318975090981,0.0672326385974884,0.0516979247331619,0.192537769675255,0.114653438329697,0.0609999448060989,0.0592190697789192,0.00115193636156619,298.752593994141,297.354400634766,1,0.778881430625916,0.828245222568512,0.593010187149048,0.53272956609726,0.593010187149048,0.0216518566012383,0.0193051993846893,0.00807168520987034,815.18115234375,18.1906147003174,125.779609680176,"BE"
0.108516700565815,0.086967870593071,0.0679653510451317,0.049115777015686,0.197956472635269,0.113939508795738,0.0608232393860817,0.0599968060851097,0.00099931180011481,298.444152832031,296.326568603516,1,0.817571640014648,0.83433872461319,0.604434967041016,0.579129278659821,0.604434967041016,0.0314259715378284,0.0195424910634756,0.0127350827679038,433.285186767578,8.63857841491699,57.4432563781738,"BE"
0.103866033256054,0.0823622718453407,0.0660598129034042,0.045428317040205,0.233133465051651,0.111366525292397,0.0519687496125698,0.0556660145521164,0.00113591330591589,298.995269775391,296.741851806641,1,0.879431009292603,0.832817375659943,0.68191921710968,0.643386423587799,0.68191921710968,0.0396573096513748,0.0270211324095726,0.0198727361857891,703.88671875,19.92555809021,109.487480163574,"BE"
0.108154028654099,0.0865098610520363,0.0691022053360939,0.0510835833847523,0.209027916193008,0.120074093341827,0.062616765499115,0.0592933818697929,0.00100556656252593,300.78857421875,297.928894042969,1,0.841953694820404,0.86676549911499,0.607596218585968,0.584574460983276,0.607596218585968,0.0326166301965714,0.0182651709765196,0.0163757391273975,486.527526855469,13.4962100982666,43.1345596313477,"BE"
